"","Date","Hertfordshire","Central Bedfordshire","Birmingham","Solihull","Worcestershire","Sandwell","Walsall","Warwickshire","Dudley","Staffordshire CC","Bath and North East Somerset, North Somerset and South Gloucestershire","Somerset","Wiltshire","Dorset CC","Blackburn with Darwen","East Lancashire","Mid Lancashire","North Yorkshire CC","Chorley and West Lancashire","Bradford","Leeds","Calderdale and Kirklees","Bournemouth and Poole","Central Hampshire","Greater Manchester North East","Greater Manchester North West","Brighton and Hove","East Sussex CC","West Sussex (South West)","West Sussex (North East)","Bromley","Lewisham and Southwark","West Kent","Bexley and Greenwich","Kent Thames Gateway","Bristol, City of","East Cumbria","West Cumbria","Northumberland","Cambridgeshire CC","West Essex","North and West Norfolk","Suffolk","Essex Haven Gateway","Cardiff and Vale of Glamorgan","Gwent Valleys","Central Valleys","Monmouthshire and Newport","Bridgend and Neath Port Talbot","Powys","Cheshire West and Chester","Flintshire and Wrexham","Wirral","Conwy and Denbighshire","Heart of Essex","Essex Thames Gateway","Thurrock","Barking & Dagenham and Havering","Croydon","Merton, Kingston upon Thames and Sutton","East Surrey","East Kent","Mid Kent","Coventry","Leicestershire CC and Rutland","West Northamptonshire","Cheshire East","Shropshire CC","Derby","South and West Derbyshire","East Derbyshire","North Nottinghamshire","South Nottinghamshire","Durham CC","Tyneside","Sunderland","Darlington","Hartlepool and Stockton-on-Tees","Barnsley, Doncaster and Rotherham","North and North East Lincolnshire","East Riding of Yorkshire","Lincolnshire","Devon CC","Wolverhampton","Hackney and Newham","Camden and City of London","Redbridge and Waltham Forest","Haringey and Islington","Enfield","Barnet","Cornwall and Isles of Scilly","Blackpool","Lancaster and Wyre","Gloucestershire","Herefordshire, County of","Oxfordshire","West Surrey","North Hampshire","Berkshire","Brent","Ealing","Harrow and Hillingdon","Buckinghamshire CC","Kingston upon Hull, City of","Breckland and South Norfolk","Hounslow and Richmond upon Thames","Liverpool","East Merseyside","Sefton","Leicester","North Northamptonshire","Gwynedd","Isle of Anglesey","Wakefield","Luton","Manchester","Greater Manchester South East","Greater Manchester South West","Medway","Milton Keynes","Bedford","Nottingham","Norwich and East Norfolk","Westminster","Kensington & Chelsea and Hammersmith & Fulham","Peterborough","Plymouth","Portsmouth","South Hampshire","Isle of Wight","Sheffield","Swansea","South West Wales","Lambeth","Swindon","Southampton","Southend-on-Sea","Stoke-on-Trent","Wandsworth","Telford and Wrekin","Torbay","South Teesside","Warrington","York"
"164","2008-09-01",3.1405,3.0693,2.7448,2.6476,2.8903,2.5984,2.5652,2.8162,2.6462,2.8242,3.1661,3.0641,3.0067,3.1405,2.337,2.5279,2.7184,2.9447,2.7865,2.6084,2.7875,2.6606,3.2583,3.0147,2.7512,2.6934,3.7662,3.1178,3.2423,3.1273,3.2288,3.7039,3.123,3.3938,3.254,3.4032,2.9228,3.0826,2.8273,2.9928,3.0193,3.0903,3.0611,3.051,2.8092,2.6289,2.4787,2.8316,2.5552,2.7114,2.9058,2.9259,2.8135,2.779,3.2589,3.1775,2.7511,3.3299,3.2903,3.4629,3.1188,3.2403,2.9532,2.8374,2.8659,2.8888,2.7862,2.941,2.8515,2.8057,2.7505,2.6431,2.6478,2.6128,2.8268,2.7452,2.5227,2.4042,2.7673,2.6519,2.763,2.853,3.2348,2.686,4.0212,3.6575,3.4984,3.7503,3.3751,3.2916,3.5707,2.5583,2.7297,3.0077,2.9787,3.1116,3.0196,2.9012,2.9619,3.8062,3.5683,3.3079,3.0398,2.3784,3.0937,3.3771,2.8817,2.5695,2.7149,2.9617,2.9705,3.6845,1.2842,2.7181,3.1832,2.7148,2.7824,2.8688,2.9923,3.1395,3.0224,2.4365,3.0683,3.4011,3.5345,2.8969,3.0066,2.9092,3.0353,3.5323,2.8862,2.6926,3.0376,3.8194,2.7086,3.0698,3.277,2.6637,3.7316,2.6706,3.0958,2.3964,2.7776,3.0377
"165","2008-10-01",3.1182,2.915,2.6749,2.6938,2.7775,2.572,2.5756,2.7335,2.6335,2.7328,3.0542,3.0648,2.951,3.0621,2.3491,2.5352,2.6122,2.9087,2.806,2.5277,2.7045,2.538,3.1202,3.0101,2.6788,2.6902,3.7186,3.0603,3.2843,3.033,3.2219,3.6188,3.0481,3.2645,3.0997,3.3243,2.9802,3.0985,2.8167,2.9082,3.0072,2.9838,2.9992,3.0157,2.8087,2.6809,2.5067,2.7861,2.6017,2.786,2.9105,2.8836,2.6482,2.7585,3.158,3.1462,2.7715,3.3729,3.2747,3.3451,3.0594,3.2102,2.9256,2.8335,2.8084,2.8269,2.6897,2.905,2.7842,2.7508,2.6995,2.5783,2.5551,2.6501,2.7372,2.6214,2.6279,2.3823,2.7609,2.7047,2.6585,2.7774,3.1971,2.6079,3.911,3.6783,3.423,3.7284,3.2881,3.1958,3.5074,2.5669,2.6685,2.9548,2.8238,3.1341,2.9341,2.8424,2.8728,3.8753,3.3662,3.2312,2.9422,2.37,3.0463,3.2594,2.8299,2.5836,2.7683,2.8926,2.8911,3.463,1.2833,2.633,3.0603,2.6813,2.7378,2.7812,2.8858,3.025,2.892,2.4074,3.0292,3.3824,3.3385,2.8686,2.9283,2.966,2.9975,3.4187,2.9016,2.6546,3.0778,3.7135,2.6518,2.9058,3.3724,2.6937,3.6128,2.7725,2.8942,2.4923,2.7602,3.0513
"166","2008-11-01",3.0486,2.9785,2.6861,2.698,2.7523,2.4804,2.4965,2.689,2.6366,2.7697,3.0171,3.016,2.9523,3.0284,2.4177,2.5143,2.5991,2.8734,2.687,2.5146,2.6972,2.5929,3.1168,2.9224,2.6801,2.6081,3.6007,2.999,3.1033,2.9427,3.1651,3.5439,3.0945,3.2078,3.018,3.2161,2.8744,2.9986,2.7124,2.906,2.9589,3.0363,2.9652,2.9187,2.7827,2.6099,2.5073,2.6884,2.4861,2.7821,2.7818,2.7766,2.655,2.7647,3.0665,3.0644,2.7359,3.1923,3.2453,3.2763,2.9441,3.0872,2.9623,2.8706,2.7951,2.8125,2.7015,2.8309,2.799,2.6567,2.7122,2.5347,2.701,2.5513,2.7004,2.5653,2.6357,2.4161,2.7912,2.7369,2.7332,2.7369,3.1151,2.57,3.8179,3.4247,3.4704,3.753,3.1678,3.2101,3.416,2.6553,2.7427,2.9338,2.7743,3.0319,2.8737,2.8081,2.8561,3.7758,3.4096,3.1562,2.9511,2.3883,2.9285,3.2437,2.6309,2.4764,2.6826,2.8953,2.8213,3.4289,1.2632,2.6642,2.6868,2.6838,2.6565,2.6302,2.799,3.0519,2.8152,2.3335,2.9991,3.3039,3.4491,2.7482,2.9592,2.8163,2.926,3.3594,2.9283,2.6025,2.9474,3.6397,2.5413,2.8702,3.2723,2.5472,3.6104,2.5433,2.855,2.4133,2.6569,3.0067
"167","2008-12-01",3.0163,2.8217,2.5953,2.5944,2.6818,2.4743,2.4748,2.6839,2.6292,2.699,2.9216,2.9416,2.9085,3.0129,2.342,2.2917,2.5466,2.8205,2.7448,2.417,2.6016,2.4691,3.0538,2.8651,2.6191,2.6013,3.5569,2.9725,3.0475,2.882,3.1334,3.5734,2.9647,3.2434,3.0352,3.1804,2.8851,2.8391,2.8324,2.8667,2.9863,2.8823,2.883,2.834,2.692,2.5989,2.4518,2.7528,2.4389,2.8629,2.8045,2.7897,2.6121,2.6319,3.0866,3.0496,2.7778,3.1891,3.1296,3.2245,2.9427,3.0432,2.8261,2.6921,2.7194,2.7939,2.6249,2.8682,2.7086,2.6686,2.6217,2.5874,2.5958,2.5314,2.708,2.5585,2.6763,2.3081,2.6551,2.5577,2.6332,2.7284,3.0846,2.5761,3.7571,3.5149,3.4092,3.6288,3.2515,3.2004,3.4107,2.3583,2.5504,2.8915,2.7426,2.983,2.8291,2.7206,2.827,3.5681,3.4816,3.0699,2.8971,2.2504,2.9061,3.2253,2.8132,2.4563,2.783,2.8439,2.7938,3.3889,1.278,2.7363,2.7679,2.6633,2.6257,2.7413,2.8724,3.0115,2.8612,2.3347,2.9122,3.3251,3.1944,2.7616,2.8398,2.873,2.8825,3.3567,2.7181,2.653,3.0067,3.62,2.4891,2.8311,3.2238,2.4637,3.5765,2.4901,2.8418,2.373,2.6343,2.9899
"168","2009-01-01",2.9267,2.8309,2.5601,2.58,2.6785,2.4957,2.3665,2.6175,2.4915,2.7065,2.9262,2.8652,2.8569,2.9284,2.444,2.3517,2.5387,2.8311,2.6933,2.4123,2.6821,2.5422,3.13,2.8486,2.6028,2.4541,3.5698,2.9491,2.9844,2.8208,3.1091,3.3606,2.8495,3.1151,2.9115,3.1877,2.8341,3.0072,2.7222,2.8144,2.8256,2.9278,2.8877,2.8121,2.7287,2.4159,2.4575,2.5932,2.3275,2.8872,2.7381,2.7041,2.6151,2.6215,2.9598,3.0664,2.8297,3.194,3.0295,3.1507,2.8214,2.982,2.7464,2.6591,2.665,2.7225,2.5848,2.9075,2.6787,2.6814,2.6524,2.581,2.5005,2.5542,2.5998,2.4732,2.6026,2.1533,2.6419,2.4857,2.6359,2.6731,3.0074,2.5184,3.9781,3.4453,3.253,3.5422,3.2277,3.2347,3.3393,2.49,2.581,2.8031,2.7156,2.9303,2.8232,2.705,2.7895,3.4835,3.1666,3.0233,2.8234,2.2343,2.7346,3.1363,2.6041,2.4373,2.5278,2.7949,2.8424,3.5011,1.2443,2.6431,2.7563,2.6215,2.5622,2.5832,2.7219,2.9,2.7773,2.2176,2.8822,3.1275,3.3118,2.559,2.8142,2.7151,2.776,3.1782,2.7006,2.5332,2.8879,3.5369,2.4428,2.7761,3.1996,2.5062,3.4696,2.5899,2.7894,2.3927,2.5678,2.8723
"169","2009-02-01",2.9373,2.7519,2.6407,2.4933,2.6402,2.316,2.3714,2.5789,2.5256,2.6366,2.8669,2.8715,2.8552,2.9395,2.4608,2.355,2.4871,2.7721,2.6753,2.3236,2.6112,2.459,2.8924,2.8208,2.475,2.5507,3.558,2.8441,2.9572,2.742,3.0764,3.3408,2.8562,3.0853,2.8635,3.0944,2.8512,2.8874,2.7355,2.7498,2.7681,2.9004,2.8092,2.8251,2.5934,2.55,2.4572,2.5851,2.4118,2.8345,2.7136,2.647,2.6558,2.6259,3.0594,3.0438,2.8427,3.0072,3.0946,3.0539,2.8844,2.8874,2.725,2.6416,2.6175,2.6978,2.5592,2.8258,2.5027,2.5815,2.575,2.4763,2.4613,2.5072,2.5983,2.61,2.721,2.4161,2.6371,2.4858,2.577,2.6042,2.9701,2.5206,3.7857,3.451,3.1994,3.6496,2.9778,3.1522,3.3027,2.3481,2.5506,2.779,2.5939,2.8899,2.8303,2.6782,2.7213,3.599,3.3007,3.0607,2.7916,2.2469,2.8554,3.0795,2.7545,2.335,2.4658,2.771,2.706,3.5448,1.3949,2.6266,2.7809,2.5214,2.5949,2.5101,2.7773,2.8909,2.7565,2.263,2.8572,3.2217,3.1655,2.5525,2.7256,2.7448,2.8035,3.2312,2.7739,2.5469,2.7922,3.5621,2.4828,2.7298,3.0988,2.4798,3.4704,2.5965,2.8321,2.3391,2.6286,2.8779
"170","2009-03-01",2.8934,2.7695,2.5507,2.5483,2.6929,2.3602,2.4492,2.6133,2.4625,2.6005,2.8374,2.8172,2.7837,2.8704,2.4012,2.3699,2.4785,2.7058,2.611,2.3864,2.6445,2.3943,2.9143,2.7883,2.5217,2.5034,3.4505,2.8463,2.9437,2.7871,3.0029,3.2905,2.9279,3.0106,2.8718,3.0864,2.7801,3.0441,2.7335,2.8136,2.8495,2.8633,2.7962,2.7776,2.6357,2.5933,2.426,2.6384,2.3416,2.8913,2.7407,2.6772,2.4706,2.5343,2.9048,2.979,2.8943,3.0661,3.0255,3.0574,2.8923,2.8714,2.7271,2.6432,2.6323,2.681,2.5385,2.6934,2.6164,2.6077,2.538,2.4806,2.5247,2.4939,2.5855,2.4945,2.7069,2.244,2.637,2.4535,2.5192,2.6224,3.0052,2.5203,3.7739,3.4756,3.3197,3.6128,3.1014,3.1131,3.3543,2.444,2.5388,2.8026,2.6473,2.8554,2.7825,2.6884,2.7001,3.5766,3.2624,3.0608,2.7801,2.1851,2.8113,3.01,2.7134,2.39,2.5575,2.7188,2.6403,3.4175,1.3328,2.5938,2.8253,2.5406,2.498,2.5278,2.6673,2.9519,2.7626,2.2362,2.8268,3.153,3.2252,2.5896,2.6982,2.6936,2.7924,3.2195,2.6949,2.4804,2.8649,3.6121,2.4558,2.7481,3.1699,2.4281,3.4279,2.5748,2.8275,2.3515,2.6402,2.9481
"171","2009-04-01",2.8847,2.784,2.4759,2.4755,2.6025,2.4022,2.405,2.5909,2.5687,2.6168,2.8618,2.8598,2.8125,2.9139,2.4802,2.3788,2.5114,2.7725,2.7191,2.3846,2.5718,2.4424,2.9262,2.7813,2.5249,2.5207,3.4679,2.8632,2.9518,2.8101,2.9155,3.3965,2.9233,2.9836,2.8485,3.181,2.8031,2.9797,2.6974,2.7683,2.9356,2.8668,2.7955,2.7794,2.5623,2.5021,2.3112,2.6653,2.3804,2.7569,2.6984,2.7112,2.554,2.677,3.0099,2.9275,2.9003,3.0145,2.9602,3.074,2.7984,2.8895,2.7202,2.7076,2.6445,2.6516,2.5048,2.7856,2.6039,2.6263,2.4825,2.4724,2.5225,2.4908,2.5974,2.4586,2.6438,2.2144,2.6089,2.537,2.5866,2.6661,3.0132,2.3541,3.5518,3.4268,3.2462,3.5757,3.106,3.0525,3.3692,2.3779,2.5684,2.8031,2.7269,2.8989,2.771,2.6985,2.753,3.7881,3.1663,2.9302,2.7779,2.1553,2.8401,3.1043,2.6305,2.4291,2.6089,2.7577,2.665,3.4146,1.3965,2.5564,2.8686,2.5416,2.5443,2.6027,2.6229,2.8474,2.8867,2.2618,2.7942,3.2974,3.2772,2.6174,2.769,2.772,2.7481,3.1692,2.6975,2.5454,2.9432,3.513,2.3941,2.7806,3.0293,2.4345,3.3941,2.4994,2.9055,2.3352,2.6405,2.8695
"172","2009-05-01",2.9535,2.8064,2.4997,2.501,2.647,2.3752,2.3655,2.6334,2.5122,2.6496,2.9351,2.8886,2.8077,2.9648,2.4555,2.3509,2.5441,2.8079,2.7353,2.4163,2.6205,2.4361,2.9673,2.8127,2.5435,2.4487,3.5355,2.8584,2.9521,2.8589,3.0128,3.3619,2.9447,3.0279,2.8745,3.1178,2.7866,2.9139,2.7344,2.82,2.8612,2.8616,2.84,2.8273,2.5898,2.5344,2.3768,2.6261,2.4611,2.805,2.7315,2.7681,2.6746,2.6502,2.9967,2.974,2.9131,3.0482,2.91,3.1061,2.8873,2.9522,2.7317,2.6339,2.6547,2.7005,2.5692,2.8256,2.7614,2.6413,2.5396,2.4509,2.4723,2.4785,2.5676,2.425,2.6623,2.2712,2.5975,2.5615,2.5215,2.6601,3.0325,2.4938,3.6262,3.5592,3.3283,3.5992,3.0886,3.1747,3.3046,2.5055,2.5984,2.7725,2.6776,2.9813,2.7901,2.7047,2.7894,3.7339,3.328,2.9115,2.8053,2.2875,2.7971,3.13,2.5358,2.2933,2.6254,2.7287,2.6501,3.4562,1.3621,2.5832,2.9324,2.5886,2.562,2.6107,2.7369,2.8318,2.7999,2.3156,2.9348,3.3116,3.2987,2.6194,2.7589,2.744,2.7848,3.2316,2.6584,2.4761,2.8776,3.6588,2.4655,2.7411,3.0652,2.4665,3.4798,2.602,2.8267,2.284,2.6217,2.9302
"173","2009-06-01",2.9395,2.7783,2.5101,2.6125,2.6749,2.4437,2.3107,2.6213,2.5324,2.6347,2.9499,2.9381,2.8578,2.9761,2.4125,2.2809,2.5609,2.7516,2.6651,2.3809,2.6589,2.4053,2.9594,2.8608,2.4962,2.5077,3.561,2.9237,3.0161,2.8867,3.0632,3.4268,2.9348,3.0364,2.9102,3.1651,2.8419,2.9558,2.7078,2.8231,2.892,2.8613,2.829,2.8325,2.6482,2.4682,2.4472,2.7198,2.4139,2.6807,2.7502,2.7523,2.5282,2.6733,3.0006,2.9573,2.9008,2.9999,3.0499,3.083,2.8259,2.9717,2.7916,2.69,2.675,2.7459,2.6294,2.8229,2.7284,2.641,2.5671,2.4806,2.5238,2.5146,2.5964,2.5122,2.471,2.3116,2.5096,2.4646,2.5573,2.6463,3.0462,2.5649,3.6126,3.6729,3.3059,3.6463,3.2189,3.1205,3.3478,2.4705,2.5667,2.8127,2.7593,2.9835,2.816,2.7789,2.797,3.872,3.3626,2.9746,2.8772,2.2883,2.8418,3.1947,2.6291,2.3669,2.6411,2.7822,2.691,3.2742,1.3391,2.6163,2.8824,2.5813,2.5007,2.6492,2.7248,2.8495,2.8492,2.2595,2.8913,3.3945,3.3401,2.714,2.8039,2.7935,2.7928,3.1639,2.7014,2.6546,2.9829,3.6721,2.4771,2.7528,3.2084,2.432,3.5274,2.5398,2.7952,2.3225,2.7031,2.9679
"174","2009-07-01",2.9785,2.836,2.6059,2.6214,2.7136,2.4258,2.4436,2.6857,2.5224,2.6692,2.9705,2.9664,2.8678,2.9991,2.4699,2.4116,2.59,2.7903,2.7472,2.433,2.6549,2.4771,3.0152,2.9096,2.5479,2.5211,3.6559,2.9201,3.0546,2.8945,3.0692,3.4893,2.9536,3.0596,2.9185,3.2551,2.8628,2.9617,2.7625,2.842,2.9258,2.9514,2.8907,2.8751,2.6825,2.5588,2.4002,2.6521,2.49,2.7809,2.7245,2.8092,2.5996,2.8096,3.0572,2.9848,2.8952,3.0319,3.0122,3.1656,2.9037,3.0025,2.7379,2.7189,2.7027,2.7613,2.5937,2.7717,2.7544,2.662,2.5885,2.525,2.5494,2.3933,2.6346,2.4755,2.6341,2.2075,2.5691,2.5038,2.5738,2.7056,3.1129,2.6419,3.7541,3.6549,3.2958,3.6473,3.1914,3.2506,3.4163,2.4461,2.577,2.8014,2.7582,3.0058,2.885,2.758,2.8212,3.8469,3.4245,3.0413,2.8633,2.282,2.8669,3.2229,2.6576,2.3637,2.592,2.6873,2.7152,3.4564,1.3806,2.4896,2.9455,2.6119,2.5877,2.5784,2.7326,2.9046,2.8813,2.4029,2.905,3.4338,3.3919,2.7053,2.8915,2.8535,2.8445,3.2699,2.7593,2.591,2.9071,3.7239,2.4845,2.8061,3.1238,2.4787,3.599,2.6,2.8706,2.2999,2.7041,3.022
"175","2009-08-01",3.019,2.8303,2.5526,2.6383,2.686,2.4673,2.454,2.6706,2.5935,2.6691,3.0238,2.9426,2.9254,3.0477,2.4072,2.3093,2.5837,2.8319,2.7759,2.4234,2.6037,2.477,3.0619,2.9039,2.5667,2.5145,3.6785,2.9382,3.0556,2.9817,3.071,3.5227,3.0111,3.1533,2.9238,3.3045,2.8047,2.9893,2.8037,2.9215,2.9596,2.9406,2.9004,2.9319,2.6965,2.569,2.4914,2.6779,2.485,2.8082,2.783,2.7801,2.5689,2.6861,3.1171,3.0173,2.9779,3.004,3.029,3.2281,2.957,3.053,2.8279,2.7088,2.7276,2.7963,2.603,2.788,2.7669,2.6724,2.5934,2.5386,2.5498,2.4985,2.6231,2.4505,2.5147,2.2661,2.5857,2.4942,2.6266,2.7144,3.1214,2.5599,3.7008,3.7241,3.3616,3.7122,3.2497,3.2227,3.4275,2.4887,2.6094,2.9026,2.8042,3.0623,2.9153,2.7989,2.8657,3.8047,3.4781,3.1069,2.9158,2.1644,2.9129,3.2737,2.6418,2.4164,2.5333,2.7673,2.7303,3.2817,1.4822,2.6347,3.021,2.6338,2.5211,2.748,2.7775,2.9535,2.9141,2.4141,2.9533,3.4238,3.4606,2.7394,2.9146,2.89,2.8994,3.2713,2.7402,2.6363,2.9609,3.7783,2.5214,2.8702,3.191,2.475,3.6199,2.679,2.907,2.3277,2.731,3.0379
"176","2009-09-01",3.0582,2.8901,2.5856,2.66,2.7131,2.3753,2.4046,2.6713,2.5491,2.6817,3.052,2.9897,2.9441,3.0747,2.3817,2.4193,2.589,2.8274,2.7022,2.4447,2.6559,2.512,3.1065,2.9553,2.569,2.5722,3.7607,2.9923,3.1336,2.9957,3.1354,3.5599,3.0125,3.1299,2.9789,3.3267,2.8669,2.9411,2.7888,2.9046,2.9562,2.9608,2.9148,2.9367,2.7252,2.5486,2.4251,2.7071,2.4887,2.8409,2.7997,2.7091,2.622,2.7918,3.1301,3.0621,2.9401,3.148,3.0455,3.26,2.9886,3.1286,2.8591,2.7689,2.7544,2.8143,2.5889,2.8553,2.8075,2.6795,2.5732,2.5382,2.5587,2.4852,2.6552,2.4607,2.5853,2.3414,2.5731,2.5072,2.5729,2.7039,3.1363,2.6236,3.8085,3.7195,3.4178,3.7699,3.2671,3.2753,3.4684,2.4959,2.5555,2.9086,2.762,3.0685,2.9575,2.8854,2.8973,4.0862,3.4789,3.0944,2.8861,2.3024,2.9379,3.2976,2.663,2.4168,2.6435,2.7958,2.7749,3.4911,1.5496,2.6154,3.0243,2.6453,2.6245,2.6669,2.8471,2.963,2.9587,2.3243,3.0214,3.4741,3.4875,2.7688,2.8957,2.902,2.918,3.2458,2.814,2.6205,2.9185,3.865,2.5629,2.8786,3.1887,2.5085,3.7354,2.5891,2.9253,2.3415,2.711,2.9913
"177","2009-10-01",3.0743,2.9116,2.5789,2.6166,2.7172,2.4682,2.4089,2.7208,2.5763,2.7015,3.0698,3.0167,2.9767,3.1302,2.4662,2.4269,2.6023,2.86,2.7568,2.3905,2.6544,2.5237,3.1078,2.9945,2.6047,2.5378,3.8161,2.9968,3.1422,3.0076,3.2046,3.6017,3.0466,3.1794,2.9542,3.3585,2.8785,3.0381,2.7901,2.9324,3.0592,2.9863,2.9252,2.9542,2.7356,2.5949,2.5558,2.732,2.4746,2.9054,2.8506,2.8505,2.5739,2.7351,3.1166,3.0537,3.0207,3.1429,3.1661,3.283,2.9803,3.0846,2.9012,2.7366,2.7371,2.8327,2.5956,2.8638,2.7884,2.7207,2.6394,2.521,2.6202,2.4816,2.6168,2.4775,2.6053,2.3388,2.6485,2.5722,2.6136,2.7011,3.1691,2.5226,3.8659,3.8566,3.4983,3.8142,3.2844,3.2987,3.4401,2.4622,2.6808,2.9172,2.8569,3.0689,2.9927,2.8524,2.919,3.9133,3.5132,3.1688,2.9645,2.2417,2.9233,3.3825,2.6871,2.4552,2.6318,2.8378,2.8092,3.3672,1.4331,2.6093,3.0314,2.6395,2.5861,2.678,2.8744,3.0333,2.9794,2.3415,3.0076,3.5214,3.5409,2.7554,2.9397,2.9769,2.958,3.2927,2.7863,2.5609,2.9055,3.8997,2.5806,2.9369,3.2929,2.4315,3.7527,2.7201,2.9182,2.3901,2.7527,3.0847
"178","2009-11-01",3.1308,2.9598,2.59,2.6838,2.7588,2.5066,2.4529,2.7491,2.5646,2.6863,3.0725,3.0191,2.9759,3.1632,2.5105,2.4007,2.672,2.8683,2.7527,2.4446,2.6441,2.5563,3.1161,3.0395,2.6241,2.5891,3.8676,3.0298,3.1855,3.0527,3.2542,3.617,3.074,3.1747,3.0013,3.3807,2.9424,3.0712,2.7671,2.9673,3.0157,2.9436,2.9817,2.9704,2.7358,2.581,2.4518,2.6879,2.5866,2.9736,2.8057,2.7671,2.669,2.7446,3.1618,3.0822,2.9589,3.0944,3.1424,3.3309,3.0221,3.1065,2.89,2.7627,2.7526,2.8463,2.7245,2.9166,2.7882,2.7367,2.5974,2.5052,2.6291,2.5167,2.6807,2.526,2.5734,2.2791,2.6295,2.5063,2.6239,2.7418,3.2002,2.4777,3.7997,3.9116,3.4067,3.8514,3.3274,3.3112,3.484,2.5304,2.6616,2.9649,2.7772,3.1558,3.015,2.8933,2.9238,3.9096,3.6085,3.155,2.9906,2.2012,2.9784,3.3886,2.5757,2.4174,2.6005,2.893,2.7963,3.373,1.5171,2.6588,3.0247,2.6533,2.6594,2.6282,2.8496,3.0257,2.9925,2.3637,3.0462,3.6491,3.6116,2.665,2.9444,2.9693,2.9731,3.3045,2.8001,2.6122,2.9793,3.9252,2.6053,2.9168,3.3049,2.4859,3.8228,2.6043,2.9541,2.4789,2.6916,3.0706
"179","2009-12-01",3.1449,2.9298,2.6197,2.7375,2.7891,2.5581,2.4317,2.7484,2.5788,2.7148,3.0813,3.0355,2.9787,3.1912,2.4268,2.4247,2.5756,2.9231,2.7436,2.435,2.7023,2.5422,3.1578,3.0158,2.6389,2.5814,3.9107,3.0759,3.1806,3.071,3.2264,3.6396,3.0822,3.2301,3.0144,3.4028,2.9026,3.0465,2.8485,2.9703,3.0556,2.9335,2.995,3.0131,2.7374,2.5564,2.3922,2.5968,2.4246,2.9115,2.8277,2.7901,2.6474,2.7936,3.2087,3.1144,2.9132,3.1984,3.2186,3.3812,3.0571,3.1048,2.949,2.7857,2.7829,2.8945,2.6717,2.9278,2.7466,2.7853,2.6356,2.5915,2.6327,2.5284,2.7098,2.4418,2.5799,2.3001,2.6633,2.5519,2.6096,2.762,3.2098,2.5477,3.8735,3.907,3.5422,3.885,3.3248,3.3708,3.5053,2.4344,2.6392,2.9761,2.8176,3.1478,3.0499,2.9226,2.956,4.0047,3.5908,3.2383,3.0035,2.3323,2.9661,3.4451,2.6408,2.4628,2.6245,2.9268,2.807,3.4183,1.4418,2.6537,3.027,2.6571,2.6614,2.6979,2.8898,3.0555,3.0107,2.3839,3.048,3.6253,3.6372,2.8067,2.9679,2.9323,3.0036,3.3379,2.8254,2.6385,2.955,3.9615,2.6244,2.9456,3.334,2.5002,3.8223,2.6804,2.9038,2.3762,2.7535,3.0286
"180","2010-01-01",3.1498,2.9091,2.6527,2.7521,2.8422,2.5493,2.4919,2.7807,2.5554,2.6961,3.1527,3.069,2.9966,3.1939,2.5237,2.3288,2.6172,2.8251,2.7682,2.4555,2.6836,2.5898,3.2111,3.0791,2.5232,2.5787,3.9819,3.0555,3.2064,3.1132,3.198,3.6975,3.0835,3.2517,3.0383,3.4852,2.9858,2.989,2.7469,3.0413,3.0759,2.9711,2.9735,3.0174,2.8004,2.5931,2.4892,2.7845,2.4357,2.8187,2.9237,2.7348,2.6781,2.7306,3.2795,3.0702,2.8813,3.1946,3.261,3.4263,3.1114,3.0937,2.9113,2.7571,2.7966,2.9234,2.7109,2.9147,2.7604,2.7501,2.554,2.5605,2.6323,2.5058,2.6688,2.516,2.4934,2.3152,2.6048,2.4931,2.6413,2.75,3.2101,2.6024,3.8788,4.0315,3.8427,3.9556,3.3857,3.3648,3.4401,2.4494,2.6496,2.9319,2.8465,3.1554,3.0894,2.969,2.984,4.2083,3.6306,3.2394,3.0324,2.2995,2.9381,3.4681,2.4866,2.4152,2.6436,2.8913,2.8166,3.3364,1.5364,2.6388,3.0725,2.6351,2.589,2.6574,2.8391,3.0525,2.9607,2.376,3.0353,3.6545,3.7502,2.8222,3.0124,2.9055,3.0245,3.4214,2.826,2.6202,3.0131,3.9982,2.7055,2.9954,3.349,2.5462,3.8527,2.6893,2.9577,2.2783,2.8302,3.1369
